"community,price,area,layout,site,total_height,toward,built_year"
"万科城,218,110.89,4室2厅,中,29.0,东南,2017-01-01"
"城市风景,230,102.22,3室2厅,中,11.0,南,2006-01-01"
"红树别院,285,116.0,3室2厅,高,15.0,南北,2016-01-01"
"尚东领御,650,219.5,4室2厅,高,48.0,西南,2012-01-01"
"正方南湾首府,235,99.0,4室2厅,低,32.0,南北,2023-01-01"
"仁恒星园,280,95.0,3室2厅,中,28.0,南,2008-01-01"
"招商花园城一期,175,89.0,3室2厅,高,24.0,南,2010-01-01"
"怡安苑,98,78.21,2室2厅,高,7.0,南,2002-01-01"
"华发新城一期,169,67.0,2室2厅,高,6.0,北,2004-01-01"
"华发新城五期,420,201.98,4室2厅,中,29.0,西南,2006-01-01"
"华发世纪城二期,238,94.86,2室2厅,低,29.0,北,2007-01-01"
"双瑞藏龙湾花园,386,125.0,4室2厅,低,32.0,南北,2018-01-01"
"鸿馨园,241.1,110.46,3室2厅,中,11.0,北,2007-01-01"
"华翠豪庭,200,110.95,3室2厅,中,6.0,南,2004-01-01"
"都会四季,248,99.0,4室2厅,中,30.0,南北,2023-01-01"
"万科城,240,111.0,4室2厅,高,34.0,南,2017-01-01"
"华发国际海岸,330,116.9,4室2厅,高,30.0,南,2019-01-01"
"中海环宇城,270,84.74,2室2厅,高,37.0,南,2020-01-01"
"华发四季,575,140.0,3室2厅,低,19.0,南,2014-01-01"
"华发山庄,450,172.97,4室2厅,高,18.0,南,2019-01-01"
"华南名宇,133,76.85,2室2厅,高,17.0,北,2004-01-01"
"珠江南湾,140,76.68,2室2厅,高,31.0,西北,2010-01-01"
"仁恒星园,430,173.5,3室2厅,低,28.0,南,2008-01-01"
"仁恒星园,239,95.0,3室2厅,高,28.0,南,2008-01-01"
"九洲假日,78,34.11,1室1厅,高,25.0,北,2007-01-01"
"华发四季,450,136.95,3室2厅,中,11.0,南,2013-01-01"
"绿景玺悦湾,450,142.49,4室2厅,低,41.0,南北,2023-01-01"
"日苑,185,104.95,3室2厅,中,7.0,南,2000-01-01"
"学府道,289,111.78,3室2厅,中,11.0,南北,2005-01-01"
"钰海山庄,143,58.44,2室2厅,高,19.0,东,2006-01-01"
"珠海奥园广场,195,96.1,3室2厅,高,30.0,南,2015-01-01"
"华发四季,320,90.23,3室2厅,高,32.0,东北,2014-01-01"
"棕榈假日,120,80.97,2室2厅,高,11.0,南,2004-01-01"
"华发四季,880,191.21,4室2厅,中,31.0,南北,2014-01-01"
"中海寰宇天下,760,218.26,4室2厅,低,20.0,南北,2020-01-01"
"福泰花园,75,54.19,2室2厅,中,6.0,南,2004-01-01"
"御景国际花园,310,110.88,3室1厅,低,32.0,南,2012-01-01"
"新光御景山,360,141.12,4室2厅,低,17.0,南,2012-01-01"
"绿景喜悦荟,225,98.8,3室2厅,高,30.0,南,2019-01-01"
"鹏瑞·珠澳湾中心,133,65.0,1室1厅,低,42.0,南,2022-01-01"
"中信红树湾南区,453,137.23,3室2厅,低,31.0,东南,2017-01-01"
"华景花园群芳阁,223,115.09,3室2厅,中,19.0,南,1998-01-01"
"绿景玺悦湾,490,165.05,4室2厅,低,32.0,南北,2021-01-01"
"中信红树湾南区,510,155.0,3室2厅,高,32.0,南,2017-01-01"
"华发四季,460,127.05,3室2厅,低,31.0,南,2014-01-01"
"华发四季,560,154.06,4室2厅,中,31.0,南,2014-01-01"
"华发山庄,560,233.68,5室2厅,中,11.0,南,2015-01-01"
"隆泉新村,86,68.75,2室2厅,中,7.0,南,1997-01-01"
"华发琴澳新城银景湾,262.5,105.0,3室2厅,低,32.0,东南,2023-01-01"
"华发琴澳新城·四季广,190,78.62,3室2厅,高,33.0,西北,2021-01-01"
"华策南湾国际,340,131.73,4室2厅,高,31.0,南北,2014-01-01"
"五洲花城二期,760,239.0,5室2厅,高,31.0,南,2012-01-01"
"华发新城三期,370,164.0,4室2厅,低,26.0,南北,2007-01-01"
"美林书苑,528,141.36,4室2厅,低,30.0,南北,2007-01-01"
"华发未来荟,121,65.01,2室2厅,高,27.0,东南,2016-01-01"
"五洲花城三期,750,142.8,4室2厅,低,32.0,北,2021-01-01"
"宝地康泰花园,210,87.0,3室2厅,中,15.0,南,2005-01-01"
"城市风景,215,102.22,3室2厅,中,11.0,南,2006-01-01"
"仁恒星园,550,211.24,4室2厅,低,30.0,南,2018-01-01"
"国维中央广场,70,37.0,1室2厅,低,33.0,南北,2019-01-01"
"华发四季,640,153.8,4室2厅,低,32.0,南北,2014-01-01"
"时代廊桥,320,176.0,4室2厅,低,30.0,东南,2009-01-01"
"正方南湾首府,230,99.0,4室2厅,低,32.0,南北,2013-01-01"
"正方深悦湾花园,168,77.0,3室2厅,低,25.0,南,2021-01-01"
"富华广场三期,238,88.41,3室2厅,高,11.0,东南,2006-01-01"
"新光御景山,445,141.12,4室2厅,中,17.0,南,2012-01-01"
"金色九洲,420,237.26,4室2厅,高,17.0,南,2006-01-01"
"中信红树湾花园,470,151.0,4室2厅,中,32.0,东南,2012-01-01"
"琴澳新城四季半岛水晶,325,112.93,4室2厅,中,31.0,南北,2020-01-01"
"华发世纪城四期,310,146.01,3室2厅,中,32.0,南北,2012-01-01"
"五洲花城二期,760,239.0,5室2厅,高,31.0,南,2012-01-01"
"格力广场一期,238,89.53,2室2厅,高,31.0,南,2009-01-01"
"安居园,169,81.73,3室2厅,低,7.0,北,1994-01-01"
"恒荣城市溪谷,324,98.0,3室2厅,高,37.0,南北,2018-01-01"
"中珠九悦,390,142.67,4室2厅,低,23.0,南,2012-01-01"
"岭秀城壹号,236,74.5,3室2厅,低,32.0,南,2020-01-01"
"绿景玺悦湾,410,142.49,4室2厅,低,41.0,南北,2023-01-01"
"世邦一水岸,408,160.33,4室2厅,中,31.0,东南,2008-01-01"
"华发山庄,460,191.0,4室2厅,中,16.0,南,2015-01-01"
"幸福里,230,124.13,5室2厅,高,26.0,南,2010-01-01"
"凤凰公馆,315,117.62,3室2厅,低,10.0,南北,2022-01-01"
"仁恒星园,237,94.7,3室2厅,高,30.0,南,2008-01-01"
"金色九洲,420,237.26,4室2厅,高,17.0,南,2006-01-01"
"华景花园群芳阁,223,115.09,3室2厅,中,19.0,南,1998-01-01"
"金地花园,248,110.04,3室2厅,中,17.0,南北,2008-01-01"
"华发新城五期,186,89.63,3室1厅,高,30.0,东南,2011-01-01"
"香都三好名苑,223,76.0,2室2厅,中,11.0,南,2018-01-01"
"熙园,370,161.0,4室2厅,顶,11.0,南,2003-01-01"
"优仕雅苑,295,77.0,5室2厅,顶,10.0,南,2010-01-01"
"五洲花城,770,140.29,5室2厅,中,39.0,南北,2021-01-01"
"时代保利中环广场,293,95.72,3室2厅,低,29.0,南,2017-01-01"
"鸿泰八零,220,83.64,3室2厅,中,18.0,南,2009-01-01"
"华发世纪城二期,246,107.38,3室2厅,低,29.0,南,2007-01-01"
"尚东领御,520,165.25,3室2厅,中,24.0,西南,2012-01-01"
"幸福里,375,125.0,3室2厅,中,41.0,南,2006-01-01"
"珠光里程花园,538,127.0,4室2厅,高,31.0,南,2024-01-01"
"华发琴澳新城·银景湾,130,53.0,1室1厅,中,32.0,南,2022-01-01"
"绿景玺悦湾,450,165.0,4室2厅,中,30.0,南北,2021-01-01"
"五洲花城C区,300,91.0,3室2厅,中,11.0,南北,2012-01-01"
"华发四季半岛水晶湾,161,74.88,2室2厅,中,33.0,西北,2020-01-01"
"宜加苑,255,99.58,3室2厅,低,18.0,南北,2010-01-01"
"尚东领御,560,169.0,3室2厅,中,24.0,南,2012-01-01"
"华发峰景湾,271.9,118.0,3室2厅,中,39.0,南,2017-01-01"
"华策南湾国际,412,131.6,4室2厅,中,31.0,南,2014-01-01"
"中铁·诺德国际,460,141.89,4室2厅,高,28.0,东北,2018-01-01"
"中信红树湾,650,159.0,4室2厅,中,32.0,东南,2011-01-01"
"仁恒星园,450,174.0,3室2厅,低,28.0,南北,2011-01-01"
"中海富华里,280,129.99,3室2厅,高,29.0,南,2013-01-01"
"杏花苑,122,76.86,2室2厅,高,8.0,南,1998-01-01"
"香都三好名苑,330,107.0,3室2厅,中,11.0,南,2005-01-01"
"华发四季,760,191.0,4室2厅,低,31.0,南,2014-01-01"
"珠光里程花园,498,94.8,3室2厅,中,31.0,东南,2021-01-01"
"安居园,140,87.62,3室2厅,中,7.0,南,2024-01-01"
"华发城建四季半岛,440,139.93,4室2厅,中,30.0,南北,2019-01-01"
"利腾金力湾商住楼,320,97.82,3室2厅,中,32.0,北,2021-01-01"
"御景国际花园,260,88.57,3室2厅,中,31.0,东南,2011-01-01"
"华策南湾国际,250,91.22,3室2厅,低,31.0,东南,2014-01-01"
"五洲花城,695,123.0,4室2厅,高,39.0,南,2021-01-01"
"华发世纪城三期,233,113.51,2室2厅,低,31.0,北,2009-01-01"
"金域华府,265,79.0,3室2厅,高,32.0,南,2003-01-01"
"中海寰宇天下,543,169.0,4室2厅,中,25.0,南北,2020-01-01"
"金域华府,360,97.09,4室2厅,高,32.0,南,2003-01-01"
"锦绣柠溪,438,198.47,4室2厅,中,17.0,南,2003-01-01"
"中珠九悦,435,153.7,4室2厅,底,17.0,南,2012-01-01"
"中海滨河湾,355,121.53,3室2厅,中,37.0,东,2010-01-01"
"仁恒星园,580,220.0,4室2厅,高,22.0,南,2008-01-01"
"五洲康城,232,89.0,3室1厅,中,11.0,东南,2007-01-01"
"恒裕水墨兰亭,410,93.11,3室2厅,低,30.0,南,2016-01-01"
"华发山庄,478,173.25,4室2厅,高,17.0,南北,2016-01-01"
"御景国际花园,240,88.57,3室2厅,中,31.0,东南,2011-01-01"
"华发四季,580,176.51,4室2厅,低,18.0,南北,2016-01-01"
"莱茵半岛,180,94.12,2室2厅,中,33.0,东南,2008-01-01"
"五洲花城,490,127.0,3室2厅,高,11.0,南,2005-01-01"
"招商花园城一期,225,88.46,3室2厅,中,23.0,南,2012-01-01"
"中海寰宇天下,700,218.0,4室2厅,中,32.0,南北,2020-01-01"
"雍和花园,158,91.05,2室2厅,中,22.0,东北,1999-01-01"
"水湾六号,380,152.0,3室2厅,低,30.0,南,2007-01-01"
"三好名苑,298,106.21,3室2厅,高,11.0,南,2005-01-01"
"五洲康城,600,282.0,9室2厅,高,17.0,南,2006-01-01"
"锦绣四季花园一期,145,64.0,2室2厅,高,28.0,南,2018-01-01"
"金地花园,252,109.91,3室2厅,高,17.0,南,2008-01-01"
"华发新城三期,450,184.91,4室2厅,高,27.0,南北,2006-01-01"
"中信红树湾一期,600,211.58,4室2厅,中,44.0,东南,2012-01-01"
"佳兆业水岸华都,138,63.16,2室1厅,低,32.0,西,2016-01-01"
"荣泰河庭C区,203,97.7,3室2厅,高,17.0,东北,2008-01-01"
"华发广场,356,89.0,3室2厅,低,45.0,南北,2020-01-01"
"银石雅园,140,80.0,2室2厅,高,16.0,南,2004-01-01"
"恒虹世纪广场,460,189.07,5室2厅,高,41.0,南北,2015-01-01"
"国维中央广场,80,37.0,1室2厅,低,33.0,南北,2019-01-01"
"万科城,205,89.0,3室2厅,高,24.0,南,2017-01-01"
"华发城建四季半岛,286,99.03,3室2厅,低,32.0,南,2020-01-01"
"仁恒星园,580,220.0,4室2厅,高,22.0,南,2008-01-01"
"夏逸庭院,180,98.43,3室2厅,中,11.0,南,2008-01-01"
"仁恒星园,700,200.55,4室2厅,高,26.0,东南,2011-01-01"
"中铁·诺德国际,498,140.05,4室2厅,低,39.0,南北,2020-01-01"
"宝地康泰花园,150,80.8,3室2厅,高,11.0,北,2005-01-01"
"华发未来荟,157,89.24,3室2厅,高,38.0,南,2014-01-01"
"珠光里程花园,550,115.13,3室2厅,低,25.0,南,2002-01-01"
"华发新城五期,368,135.32,3室2厅,中,30.0,南北,2010-01-01"
"金域华府,199,56.0,2室2厅,高,32.0,东南,2003-01-01"
"金地伊顿山,380,108.43,3室2厅,高,22.0,南,2010-01-01"
"时代廊桥,130,60.46,2室1厅,低,16.0,西南,2009-01-01"
"亨泰山庄,1380,283.0,6室2厅,底,1.0,南,2006-01-01"
"华发世纪城四期,276,122.83,3室2厅,中,32.0,南,2010-01-01"
"云山诗意,500,180.0,5室2厅,中,23.0,南北,2008-01-01"
"绿景玺悦湾,441,142.49,4室2厅,低,41.0,南北,2023-01-01"
"海滨花园,250,121.99,3室2厅,高,14.0,东,2000-01-01"
"金地伊顿山,300,91.49,3室2厅,高,31.0,南,2010-01-01"
"鹏瑞·珠澳湾中心,109,44.0,1室1厅,低,49.0,南,2020-01-01"
"南村豪苑,235,97.64,3室2厅,高,7.0,东,2003-01-01"
"双瑞藏珑湾,280,80.91,2室2厅,中,46.0,南,2022-01-01"
"恒裕尚都,175,82.45,2室2厅,中,28.0,北,2005-01-01"
"中海寰宇天下,1080,218.0,4室2厅,高,28.0,南北,2023-01-01"
"恒裕水墨兰亭,515,119.68,4室2厅,高,30.0,南,2016-01-01"
"华发四季,575,140.0,3室2厅,低,19.0,南,2014-01-01"
"龙光·海悦云天,338,107.84,3室2厅,中,28.0,南,2012-01-01"
"五洲花城三期,400,89.0,3室2厅,低,43.0,南,2024-01-01"
"琴澳新城四季半岛水晶,345,129.0,3室2厅,高,29.0,东南,2020-01-01"
"青春二街,200,103.06,4室2厅,中,6.0,南北,1990-01-01"
"五洲花城三期,800,168.14,5室2厅,低,32.0,南北,2020-01-01"
"财富世家,188,85.19,3室2厅,中,17.0,南,2014-01-01"
"招商花园城二期,210,87.5,3室2厅,中,17.0,南,2010-01-01"
"格力广场一期,420,129.02,3室2厅,高,32.0,南,2010-01-01"
"海愉半岛,320,148.99,3室2厅,高,14.0,西北,2002-01-01"
"龙光玖龙湾,332,123.0,4室2厅,中,30.0,南,2022-01-01"
"中信红树湾,798,235.21,5室2厅,低,44.0,南,2013-01-01"
"中信红树湾花园,240,87.11,4室2厅,低,31.0,东北,2012-01-01"
"景山一号,385,158.0,3室2厅,中,27.0,南北,2007-01-01"
"荣泰河庭,140,77.09,2室2厅,中,11.0,北,2006-01-01"
"五洲花城三期,950,168.14,5室2厅,低,32.0,南北,2020-01-01"
"东方顺景,235,116.5,3室2厅,高,25.0,东南,2006-01-01"
"双瑞藏龙湾花园,230,95.0,3室2厅,低,32.0,南,2019-01-01"
"华发广场,170,88.84,2室2厅,中,24.0,北,1999-01-01"
"万和和府,580,264.0,5室2厅,顶,14.0,东南,2006-01-01"
"天地源·悦唐阁,160,87.0,3室2厅,中,33.0,南,2020-01-01"
"国维中央广场,200,87.0,3室2厅,中,45.0,南,2019-01-01"
"中海滨河湾,439,138.8,3室2厅,高,38.0,西,2010-01-01"
"华发山庄,495,173.21,4室2厅,中,17.0,南北,2016-01-01"
"华发四季,580,153.82,4室2厅,高,31.0,南,2014-01-01"
"琴澳新城四季半岛钻石,212,73.0,2室2厅,中,32.0,东,2020-01-01"
"金地伊顿山,550,165.97,4室2厅,低,30.0,西南,2012-01-01"
"华发四季,680,191.21,4室2厅,低,31.0,东北,2014-01-01"
"亨泰山庄,580,194.57,4室2厅,中,14.0,南北,2008-01-01"
"中海滨河湾,439,138.8,3室2厅,高,38.0,西,2010-01-01"
"棕榈假日,112,69.4,2室2厅,高,6.0,西北,2004-01-01"
"中海富华里,200,87.22,2室2厅,低,29.0,南,2018-01-01"
"中海富华里,290,129.99,3室2厅,高,29.0,南,2013-01-01"
"嘉年华国际公寓,59.9,42.8,1室1厅,低,29.0,西,2007-01-01"
"芭堤雅境,230,110.3,3室2厅,高,17.0,南北,2007-01-01"
"富康苑,105,68.0,2室2厅,高,7.0,南北,2000-01-01"
"珠光里程花园,460,115.13,3室2厅,中,25.0,南北,2024-01-01"
"仁恒星园,360,148.73,3室2厅,中,28.0,南北,2011-01-01"
"东方顺景,168,77.0,2室2厅,低,25.0,北,2006-01-01"
"中天维港,460,166.5,3室2厅,低,33.0,东南,2009-01-01"
"万科城,230,112.0,4室2厅,低,30.0,南北,2017-01-01"
"中海富华里,210,90.0,3室2厅,高,29.0,东北,2013-01-01"
"东方傲景峰,330,151.39,3室2厅,中,28.0,南,2007-01-01"
"正方深悦湾花园,168,77.0,3室2厅,低,25.0,南,2021-01-01"
"新光御景山,530,208.02,4室2厅,低,40.0,南北,2012-01-01"
"南湾国际花园,550,230.0,6室2厅,顶,30.0,南,2013-01-01"
"红旗街住宅,145,102.8,3室2厅,低,6.0,东南,1992-01-01"
"天一居,468.8,188.21,4室1厅,低,34.0,东南,2016-01-01"
"安居园,166,81.76,3室2厅,中,7.0,东南,1994-01-01"
"四季半岛钻石湾,250,98.79,3室2厅,高,29.0,东南,2020-01-01"
"杏花苑,176,117.94,3室2厅,中,7.0,南,1998-01-01"
"华发山庄,930,260.99,5室2厅,中,17.0,南北,2016-01-01"
"中信红树湾一期,560,159.5,4室2厅,高,32.0,东北,2012-01-01"
"仁恒星园,600,209.62,5室2厅,低,18.0,东南,2007-01-01"
"珠光里程花园,370,94.8,3室2厅,高,31.0,南,2024-01-01"
"华发未来荟,120,64.39,2室2厅,高,38.0,西北,2016-01-01"
"绿景喜悦荟,405,124.91,4室2厅,中,32.0,南,2019-01-01"
"海湾花园,290,138.89,3室2厅,高,25.0,东南,1994-01-01"
"红树别院,252,118.18,3室2厅,低,15.0,南,2018-01-01"
"华发峰景湾,288,98.19,3室1厅,低,39.0,南,2017-01-01"
"华发世纪城二期,402,136.18,3室2厅,高,30.0,南,2010-01-01"
"中信红树湾南区,465,155.21,3室2厅,低,31.0,西南,2018-01-01"
"绿景喜悦荟,238,98.68,3室2厅,中,30.0,南,2019-01-01"
"金域华府,330,83.29,3室2厅,中,32.0,南北,2014-01-01"
"仁恒星园,700,200.55,4室2厅,高,26.0,东南,2011-01-01"
"五洲花城二期,660,180.54,4室2厅,高,32.0,南,2012-01-01"
"华发新城六期,148,70.0,2室1厅,高,28.0,南,2013-01-01"
"中珠上城,265,110.0,4室2厅,中,28.0,南,2007-01-01"
"华发世纪城四期,205,89.22,3室2厅,中,32.0,南,2013-01-01"
"阳光地带,281,122.38,4室2厅,高,11.0,南,2003-01-01"
"荣泰河庭,86,50.75,2室2厅,低,11.0,南北,2003-01-01"
"华发峰景湾,310,116.93,3室2厅,低,31.0,南,2018-01-01"
"华发四季,520,139.74,3室2厅,中,18.0,南,2018-01-01"
"格力广场三期,390,130.0,3室2厅,高,21.0,南北,2022-01-01"
"五洲花城二期,800,239.44,5室2厅,中,31.0,南北,2012-01-01"
"云顶澜山,120,70.0,2室2厅,高,31.0,南,2024-01-01"
"海岸南山,350,137.13,3室2厅,中,26.0,南,2007-01-01"
"山东健康·家人乐府,240,99.0,4室2厅,中,15.0,南,2022-01-01"
"雍和花园,205,139.95,4室2厅,高,22.0,西北,2002-01-01"
"时代保利中环广场,293,95.72,3室2厅,低,29.0,南,2017-01-01"
"银石雅园,205,105.37,3室2厅,底,11.0,北,2003-01-01"
"华发新城五期,395,192.0,5室2厅,低,29.0,南,2009-01-01"
"五洲康城,320,132.26,4室2厅,顶,11.0,东南,2007-01-01"
"亨泰山庄,560,194.95,4室2厅,低,15.0,南北,2004-01-01"
"仁恒星园,280,94.7,3室1厅,高,30.0,南,2012-01-01"
"华发峰景湾,199,75.72,2室2厅,高,39.0,东,2018-01-01"
"华发山庄,360,143.86,3室2厅,中,11.0,南,2015-01-01"
"龙光·海悦云天,338,107.84,3室2厅,中,28.0,南,2012-01-01"
"粤海国际花园,290,120.0,3室2厅,中,11.0,东南,2002-01-01"
"凤凰花园,348,151.01,3室2厅,高,28.0,西南,2003-01-01"
"华发山庄,336,115.12,3室2厅,低,12.0,南,2016-01-01"
"五洲花城二期,895,239.44,5室2厅,中,31.0,南北,2014-01-01"
"云山诗意,630,192.74,4室2厅,低,28.0,东南,2008-01-01"
"华发新城三期,370,164.0,4室2厅,低,26.0,南北,2007-01-01"
"海悦云天,478,131.41,4室2厅,高,28.0,南,2011-01-01"
"邮电新村,150,81.83,3室2厅,顶,7.0,南,2002-01-01"
"海愉半岛,320,148.0,3室2厅,高,14.0,北,2002-01-01"
"嘉丰花园,212,50.23,2室1厅,底,12.0,南,2014-01-01"
"恒裕尚都,165,77.33,2室2厅,低,28.0,西南,2005-01-01"
"五洲花城C区,290,91.06,3室1厅,顶,11.0,北,2013-01-01"
"招商花园城二期,239,86.73,3室2厅,高,26.0,东南,2012-01-01"
"五洲花城山场,220,81.0,3室2厅,中,11.0,北,2006-01-01"
"时代保利中环广场,225,84.0,3室2厅,高,31.0,南北,2019-01-01"
"正方南湾首府,235,99.0,4室2厅,低,32.0,南北,2023-01-01"
"银桦新村,338,143.52,4室2厅,中,22.0,东北,2001-01-01"
"公园道,450,143.1,4室2厅,高,30.0,南,2009-01-01"
"华发峰景湾,240,98.19,3室2厅,低,39.0,东南,2017-01-01"
"恒裕水墨兰亭,517,119.68,4室2厅,中,30.0,南,2016-01-01"
"珠光里程花园,370,94.8,3室2厅,高,31.0,南,2024-01-01"
"盛东·江山赋,530,153.55,4室2厅,中,33.0,南北,2018-01-01"
"鸿雁新苑,116,86.0,3室2厅,低,7.0,南,1998-01-01"
"香宁花园,102,84.29,3室1厅,顶,7.0,南,1997-01-01"
"万科金域蓝湾,365,87.8,2室2厅,中,31.0,南,2008-01-01"
"金色九洲,255,128.03,4室2厅,高,17.0,西南,2004-01-01"
"优仕雅苑,345,111.0,3室2厅,高,11.0,南,2010-01-01"
"仁恒星园,378,131.7,3室2厅,中,30.0,北,2011-01-01"
"五洲花城,510,167.54,4室1厅,高,17.0,南,2005-01-01"
"云顶澜山,380,174.59,5室2厅,高,31.0,南北,2014-01-01"
"云顶澜山,120,70.0,2室2厅,中,31.0,南,2024-01-01"
"仁恒星园,237,94.7,3室2厅,高,30.0,南,2008-01-01"
"鸿运花园,215,100.0,3室2厅,低,7.0,南,1997-01-01"
"朗晴居,103,43.79,2室1厅,中,11.0,北,2003-01-01"
"路福鸿馨园,290,133.48,4室2厅,中,17.0,南,2009-01-01"
"凤山府,204,85.5,2室2厅,低,34.0,南北,2021-01-01"
"中珠上城,358,141.68,4室2厅,高,17.0,西南,2008-01-01"
"恒荣城市溪谷,567,165.0,4室2厅,高,37.0,南北,2018-01-01"
"富华广场三期,360,126.0,3室2厅,高,25.0,南,2005-01-01"
"学府道,300,109.05,4室2厅,中,31.0,南,2010-01-01"
"清能思源府,228,78.51,2室2厅,中,20.0,东南,2014-01-01"
"丽景名城,250,92.98,3室2厅,中,7.0,南,2008-01-01"
"仁恒星园,388,144.56,3室2厅,中,18.0,南,2008-01-01"
"华策南湾国际,285,125.0,4室2厅,低,31.0,南北,2014-01-01"
"仁恒星园,380,143.93,3室2厅,高,16.0,西北,2008-01-01"
"中铁·诺德国际,458,140.0,4室2厅,高,39.0,南北,2019-01-01"
"盛东·江山赋,308,115.78,3室2厅,高,17.0,南,2018-01-01"
"华发国际海岸,225,80.48,2室2厅,低,33.0,南,2017-01-01"
"华发峰景湾花园,179,76.0,2室2厅,高,39.0,西北,2017-01-01"
"金域华府,298,77.39,3室2厅,高,18.0,东南,2014-01-01"
"金地伊顿山,380,126.88,4室2厅,中,31.0,南,2010-01-01"
"仁恒星园,400,153.17,3室2厅,中,26.0,南,2012-01-01"
"华发未来荟,168,90.16,3室2厅,低,11.0,南,2016-01-01"
